"","id","Ecosystem.Service.Category","Country","Spatial.Extent","Spatial.Unit.Published","Single.Value.Converted","cveg.brevstdit","cveg.brsutecdt","cveg.brsuteclt","cveg.brrgtrt","cveg.brsutewmt","cveg.brevtrt","cveg.trs","cveg.ndevtecdt","cveg.ndevteclt","cveg.ndevtedtt","cveg.ndevtedttht","cveg.ndevstdit","cveg.ndsutecdt","cveg.ndsustswt","cveg.brevdtt","cveg.brevdttht","cveg.c3hh","cveg.c3dh","cveg.c4h","cveg.brsuas","cveg.brsutecds","cveg.brsutewms","cveg.brevtecds","cveg.brevtewms","cveg.brevxs","cveg.sds","cveg.bobrsu","cveg.bondev","cveg.bondsu","cveg.c3gra","cveg.tebrsu","cveg.tebrev","cveg.tendev","cveg.c4gra","cveg.trbrev","cveg.trbrrg","cveg.bne","cveg.bine","cveg.bns","cveg.tebs","cveg.ibs","cveg.tebe","cveg.trbe","cveg.tribe","cveg.trbr","cveg.c3g","cveg.c4g","PFT.brevstdit","PFT.brsutecdt","PFT.brsuteclt","PFT.brrgtrt","PFT.brsutewmt","PFT.brevtrt","PFT.trs","PFT.ndevtecdt","PFT.ndevteclt","PFT.ndevtedtt","PFT.ndevtedttht","PFT.ndevstdit","PFT.ndsutecdt","PFT.ndsustswt","PFT.brevdtt","PFT.brevdttht","PFT.c3hh","PFT.c3dh","PFT.c4h","PFT.brsuas","PFT.brsutecds","PFT.brsutewms","PFT.brevtecds","PFT.brevtewms","PFT.brevxs","PFT.sds","PFT.bobrsu","PFT.bondev","PFT.bondsu","PFT.c3gra","PFT.tebrsu","PFT.tebrev","PFT.tendev","PFT.c4gra","PFT.trbrev","PFT.trbrrg","PFT.bne","PFT.bine","PFT.bns","PFT.tebs","PFT.ibs","PFT.tebe","PFT.trbe","PFT.tribe","PFT.trbr","PFT.c3g","PFT.c4g","gdp_pc","logESValue","logGDP","pct_covered","pct_covered_orc","pct_covered_car","cveg_total","cveg_total_orc","cveg_total_car","EcosystemArea","Cat2","cveg","pct_covered_mean","Valuation.Methodology"
"2163",2163,"Regulating",46,400,"Hectares",2016.21760278713,0,0.329621350268523,0.0210360011085868,0,0.00738066704943776,0,0,0.378432689110438,0.000712666704809332,0,0,0,0.302892678976059,0,0.000123333337251097,0,0.240624678134918,0.241683345039686,0,0.0434073352565368,0.0690386708825827,0.00873933363084992,0.134547340683639,0.00831066705286503,0.00141133340202941,0.0102773337765636,1.5345737695694,1.99053625265757,0.688199790318807,0.188709832231204,1.09953159491221,0.271707321152401,1.25553798675537,0,0.075991534553782,0.0989928769414291,0.000330959998071194,0.000486146661142508,0,0,0.00161342666049798,0,0,0,0,0.000151226666445533,0,0,0.0325645389556885,0.00339172264436881,0,0.0026940899938345,0,0,0.0138418174982071,0.00107019399106503,0,0,0,0.0412699597676595,0,0.000867681324481964,0,0.0370442474683126,0.0422807013193766,0,0.00372618332505226,0.00455644737680753,0.00132201534012953,0.00419707263509432,0.00132042933503787,0.000829333990812302,0.000423571348882736,0.0411900254587332,0.0455916131536166,0.0136813841139277,0.00990520051370064,0.00173034744414811,2.39110600659842e-05,0.00133305382332765,3.61583327806632e-06,5.73507974763743e-06,5.54391355945446e-06,0.00526466657718023,0.00943333339691162,0,0,0.0411693337758382,0,0,0,0,0.0337933334509532,0,31306.47265625,7.60897856125683,10.3515801492787,0.0896606672008833,0.113470430394105,0.191400006314811,0.00258175998615721,7.20378095909217,1.79823942441478,35.8642668803533,"nonmarket",3.08673212737422,0.131510367969933,1
"2174",2174,"Information",6,1488,"Hectares",2959.84867012176,0.0017468747687878,9.48894403218763e-05,9.99213815806653e-05,11.2967913653009,0.000126191653074513,0.416700684693698,0.250298074080802,3.16936950022371e-05,3.96412795982079e-05,3.70941872531135e-05,3.89058173362953e-05,0.000206863237424045,7.03046718622396e-05,6.39770711423851e-05,2.99688790352591e-05,3.00245710895443e-05,0.0244495687178932,0.0244495687178932,0.0475148588840191,5.15757600067633e-05,6.44684714557112e-05,0.000488142538418241,4.24062264500283e-05,0.169085967069252,0.369638414227882,0.466564095662228,0,0,0,0.296349298540982,0,0,0,0.353641684509391,8.95362661927343,5.2086898967344,0,0,0,0,0,0,0.0185977300637706,0.0073862277539921,0.00324220970358657,2.10362068901364e-05,0.00174709638707628,5.92809175439092e-08,0,0,0.908349272747493,0,0.00255898909904917,0.127389351434536,0,0,0,0,3.61621616544753e-08,0,0,0,0,0.0236500746907512,0.0236500746907512,0.0400631812692763,0,0,5.57575754436175e-09,0,3.2122040941405e-05,0.237009663140159,0.459113881366161,0,0,0,0.0667285148618664,0,0,0,0.071705258173271,0.543497137080946,0.234502238264191,0,0,0,0,0,0,0.349917059406271,0.138115113406052,0.0832639683577032,0.00571572195148019,0.283839593134111,8668.62164462396,7.99289342105232,9.06746507727712,0.860851456255617,0.916433148380274,1.82181671149796,0.0309943001153157,14.8123074990582,13.0687555410044,1280.94696690836,"nonmarket",10.3268310171981,1.19970043871128,1
"2175",2175,"Information",6,1488,"Hectares",2.07684493787696,0.0017468747687878,9.48894403218763e-05,9.99213815806653e-05,11.2967913653009,0.000126191653074513,0.416700684693698,0.250298074080802,3.16936950022371e-05,3.96412795982079e-05,3.70941872531135e-05,3.89058173362953e-05,0.000206863237424045,7.03046718622396e-05,6.39770711423851e-05,2.99688790352591e-05,3.00245710895443e-05,0.0244495687178932,0.0244495687178932,0.0475148588840191,5.15757600067633e-05,6.44684714557112e-05,0.000488142538418241,4.24062264500283e-05,0.169085967069252,0.369638414227882,0.466564095662228,0,0,0,0.296349298540982,0,0,0,0.353641684509391,8.95362661927343,5.2086898967344,0,0,0,0,0,0,0.0185977300637706,0.0073862277539921,0.00324220970358657,2.10362068901364e-05,0.00174709638707628,5.92809175439092e-08,0,0,0.908349272747493,0,0.00255898909904917,0.127389351434536,0,0,0,0,3.61621616544753e-08,0,0,0,0,0.0236500746907512,0.0236500746907512,0.0400631812692763,0,0,5.57575754436175e-09,0,3.2122040941405e-05,0.237009663140159,0.459113881366161,0,0,0,0.0667285148618664,0,0,0,0.071705258173271,0.543497137080946,0.234502238264191,0,0,0,0,0,0,0.349917059406271,0.138115113406052,0.0832639683577032,0.00571572195148019,0.283839593134111,8668.62164462396,0.730849885331362,9.06746507727712,0.860851456255617,0.916433148380274,1.82181671149796,0.0309943001153157,14.8123074990582,13.0687555410044,1280.94696690836,"nonmarket",10.3268310171981,1.19970043871128,1
"2176",2176,"Information",6,1488,"Hectares",41.0698354372328,0.0017468747687878,9.48894403218763e-05,9.99213815806653e-05,11.2967913653009,0.000126191653074513,0.416700684693698,0.250298074080802,3.16936950022371e-05,3.96412795982079e-05,3.70941872531135e-05,3.89058173362953e-05,0.000206863237424045,7.03046718622396e-05,6.39770711423851e-05,2.99688790352591e-05,3.00245710895443e-05,0.0244495687178932,0.0244495687178932,0.0475148588840191,5.15757600067633e-05,6.44684714557112e-05,0.000488142538418241,4.24062264500283e-05,0.169085967069252,0.369638414227882,0.466564095662228,0,0,0,0.296349298540982,0,0,0,0.353641684509391,8.95362661927343,5.2086898967344,0,0,0,0,0,0,0.0185977300637706,0.0073862277539921,0.00324220970358657,2.10362068901364e-05,0.00174709638707628,5.92809175439092e-08,0,0,0.908349272747493,0,0.00255898909904917,0.127389351434536,0,0,0,0,3.61621616544753e-08,0,0,0,0,0.0236500746907512,0.0236500746907512,0.0400631812692763,0,0,5.57575754436175e-09,0,3.2122040941405e-05,0.237009663140159,0.459113881366161,0,0,0,0.0667285148618664,0,0,0,0.071705258173271,0.543497137080946,0.234502238264191,0,0,0,0,0,0,0.349917059406271,0.138115113406052,0.0832639683577032,0.00571572195148019,0.283839593134111,8668.62164462396,3.71527392107543,9.06746507727712,0.860851456255617,0.916433148380274,1.82181671149796,0.0309943001153157,14.8123074990582,13.0687555410044,1280.94696690836,"nonmarket",10.3268310171981,1.19970043871128,1
"2179",2179,"Information",49,6.87980574666127,"Hectares",7.83372059892371,0.0017468747687878,9.48894403218763e-05,9.99213815806653e-05,11.2967913653009,0.000126191653074513,0.416700684693698,0.250298074080802,3.16936950022371e-05,3.96412795982079e-05,3.70941872531135e-05,3.89058173362953e-05,0.000206863237424045,7.03046718622396e-05,6.39770711423851e-05,2.99688790352591e-05,3.00245710895443e-05,0.0244495687178932,0.0244495687178932,0.0475148588840191,5.15757600067633e-05,6.44684714557112e-05,0.000488142538418241,4.24062264500283e-05,0.169085967069252,0.369638414227882,0.466564095662228,0,0,0,0.296349298540982,0,0,0,0.353641684509391,8.95362661927343,5.2086898967344,0,0,0,0,0,0,0.0185977300637706,0.0073862277539921,0.00324220970358657,2.10362068901364e-05,0.00174709638707628,5.92809175439092e-08,0,0,0.908349272747493,0,0.00255898909904917,0.127389351434536,0,0,0,0,3.61621616544753e-08,0,0,0,0,0.0236500746907512,0.0236500746907512,0.0400631812692763,0,0,5.57575754436175e-09,0,3.2122040941405e-05,0.237009663140159,0.459113881366161,0,0,0,0.0667285148618664,0,0,0,0.071705258173271,0.543497137080946,0.234502238264191,0,0,0,0,0,0,0.349917059406271,0.138115113406052,0.0832639683577032,0.00571572195148019,0.283839593134111,8668.62164462396,2.05843756942045,9.06746507727712,0.860851456255617,0.916433148380274,1.82181671149796,0.0309943001153157,14.8123074990582,13.0687555410044,5.92249079576912,"nonmarket",10.3268310171981,1.19970043871128,6
"2186",2186,"Information",11,300,"Hectares",92.2800931146586,0.0017468747687878,9.48894403218763e-05,9.99213815806653e-05,11.2967913653009,0.000126191653074513,0.416700684693698,0.250298074080802,3.16936950022371e-05,3.96412795982079e-05,3.70941872531135e-05,3.89058173362953e-05,0.000206863237424045,7.03046718622396e-05,6.39770711423851e-05,2.99688790352591e-05,3.00245710895443e-05,0.0244495687178932,0.0244495687178932,0.0475148588840191,5.15757600067633e-05,6.44684714557112e-05,0.000488142538418241,4.24062264500283e-05,0.169085967069252,0.369638414227882,0.466564095662228,0,0,0,0.296349298540982,0,0,0,0.353641684509391,8.95362661927343,5.2086898967344,0,0,0,0,0,0,0.0185977300637706,0.0073862277539921,0.00324220970358657,2.10362068901364e-05,0.00174709638707628,5.92809175439092e-08,0,0,0.908349272747493,0,0.00255898909904917,0.127389351434536,0,0,0,0,3.61621616544753e-08,0,0,0,0,0.0236500746907512,0.0236500746907512,0.0400631812692763,0,0,5.57575754436175e-09,0,3.2122040941405e-05,0.237009663140159,0.459113881366161,0,0,0,0.0667285148618664,0,0,0,0.071705258173271,0.543497137080946,0.234502238264191,0,0,0,0,0,0,0.349917059406271,0.138115113406052,0.0832639683577032,0.00571572195148019,0.283839593134111,8668.62164462396,4.52482844234989,9.06746507727712,0.860851456255617,0.916433148380274,1.82181671149796,0.0309943001153157,14.8123074990582,13.0687555410044,258.255436876685,"nonmarket",10.3268310171981,1.19970043871128,4
"2188",2188,"Information",11,300,"Hectares",10.6088428182491,0.0017468747687878,9.48894403218763e-05,9.99213815806653e-05,11.2967913653009,0.000126191653074513,0.416700684693698,0.250298074080802,3.16936950022371e-05,3.96412795982079e-05,3.70941872531135e-05,3.89058173362953e-05,0.000206863237424045,7.03046718622396e-05,6.39770711423851e-05,2.99688790352591e-05,3.00245710895443e-05,0.0244495687178932,0.0244495687178932,0.0475148588840191,5.15757600067633e-05,6.44684714557112e-05,0.000488142538418241,4.24062264500283e-05,0.169085967069252,0.369638414227882,0.466564095662228,0,0,0,0.296349298540982,0,0,0,0.353641684509391,8.95362661927343,5.2086898967344,0,0,0,0,0,0,0.0185977300637706,0.0073862277539921,0.00324220970358657,2.10362068901364e-05,0.00174709638707628,5.92809175439092e-08,0,0,0.908349272747493,0,0.00255898909904917,0.127389351434536,0,0,0,0,3.61621616544753e-08,0,0,0,0,0.0236500746907512,0.0236500746907512,0.0400631812692763,0,0,5.57575754436175e-09,0,3.2122040941405e-05,0.237009663140159,0.459113881366161,0,0,0,0.0667285148618664,0,0,0,0.071705258173271,0.543497137080946,0.234502238264191,0,0,0,0,0,0,0.349917059406271,0.138115113406052,0.0832639683577032,0.00571572195148019,0.283839593134111,8668.62164462396,2.36168788147984,9.06746507727712,0.860851456255617,0.916433148380274,1.82181671149796,0.0309943001153157,14.8123074990582,13.0687555410044,258.255436876685,"nonmarket",10.3268310171981,1.19970043871128,4
"2190",2190,"Information",11,300,"Hectares",10.6088428182491,0.0017468747687878,9.48894403218763e-05,9.99213815806653e-05,11.2967913653009,0.000126191653074513,0.416700684693698,0.250298074080802,3.16936950022371e-05,3.96412795982079e-05,3.70941872531135e-05,3.89058173362953e-05,0.000206863237424045,7.03046718622396e-05,6.39770711423851e-05,2.99688790352591e-05,3.00245710895443e-05,0.0244495687178932,0.0244495687178932,0.0475148588840191,5.15757600067633e-05,6.44684714557112e-05,0.000488142538418241,4.24062264500283e-05,0.169085967069252,0.369638414227882,0.466564095662228,0,0,0,0.296349298540982,0,0,0,0.353641684509391,8.95362661927343,5.2086898967344,0,0,0,0,0,0,0.0185977300637706,0.0073862277539921,0.00324220970358657,2.10362068901364e-05,0.00174709638707628,5.92809175439092e-08,0,0,0.908349272747493,0,0.00255898909904917,0.127389351434536,0,0,0,0,3.61621616544753e-08,0,0,0,0,0.0236500746907512,0.0236500746907512,0.0400631812692763,0,0,5.57575754436175e-09,0,3.2122040941405e-05,0.237009663140159,0.459113881366161,0,0,0,0.0667285148618664,0,0,0,0.071705258173271,0.543497137080946,0.234502238264191,0,0,0,0,0,0,0.349917059406271,0.138115113406052,0.0832639683577032,0.00571572195148019,0.283839593134111,8668.62164462396,2.36168788147984,9.06746507727712,0.860851456255617,0.916433148380274,1.82181671149796,0.0309943001153157,14.8123074990582,13.0687555410044,258.255436876685,"nonmarket",10.3268310171981,1.19970043871128,4
"2191",2191,"Regulating",49,12000,"Hectares",2778.89289834519,0.0017468747687878,9.48894403218763e-05,9.99213815806653e-05,11.2967913653009,0.000126191653074513,0.416700684693698,0.250298074080802,3.16936950022371e-05,3.96412795982079e-05,3.70941872531135e-05,3.89058173362953e-05,0.000206863237424045,7.03046718622396e-05,6.39770711423851e-05,2.99688790352591e-05,3.00245710895443e-05,0.0244495687178932,0.0244495687178932,0.0475148588840191,5.15757600067633e-05,6.44684714557112e-05,0.000488142538418241,4.24062264500283e-05,0.169085967069252,0.369638414227882,0.466564095662228,0,0,0,0.296349298540982,0,0,0,0.353641684509391,8.95362661927343,5.2086898967344,0,0,0,0,0,0,0.0185977300637706,0.0073862277539921,0.00324220970358657,2.10362068901364e-05,0.00174709638707628,5.92809175439092e-08,0,0,0.908349272747493,0,0.00255898909904917,0.127389351434536,0,0,0,0,3.61621616544753e-08,0,0,0,0,0.0236500746907512,0.0236500746907512,0.0400631812692763,0,0,5.57575754436175e-09,0,3.2122040941405e-05,0.237009663140159,0.459113881366161,0,0,0,0.0667285148618664,0,0,0,0.071705258173271,0.543497137080946,0.234502238264191,0,0,0,0,0,0,0.349917059406271,0.138115113406052,0.0832639683577032,0.00571572195148019,0.283839593134111,8668.62164462396,7.92980788936154,9.06746507727712,0.860851456255617,0.916433148380274,1.82181671149796,0.0309943001153157,14.8123074990582,13.0687555410044,10330.2174750674,"nonmarket",10.3268310171981,1.19970043871128,1
"2654",2654,"Provisioning",18,70000,"Hectares",63.45,0.000431444474088494,2.00000013137469e-05,2.00000013137469e-05,0.00549200031011626,2.00000013137469e-05,0.00276855571779985,0.0106243338232768,2.00000013137469e-05,2.00000013137469e-05,2.00000013137469e-05,2.00000013137469e-05,0.000143777785382958,2.00000013137469e-05,2.00000013137469e-05,2.00000013137469e-05,2.00000013137469e-05,0.0139340007131169,0.0139340007131169,0.0969952274372594,1.00000006568735e-05,1.00000006568735e-05,6.6666671045823e-06,1.00000006568735e-05,0.00573533364876211,0.0213811123824497,0.0857576703717415,0,0,0,0.00779941274566637,0,0,0,0.134416278557956,0.276116141902346,0.348554422720721,0,0,0,0,0,0,1.72544445118142e-05,2.25755555600497e-05,0.000181968889402924,5.97888893753407e-06,0.00037314222401215,1.2392222028868e-06,0,0,0.192246013959249,0,0.104369386196136,0.0261373773813248,0,0,0,0,2.56666661344853e-08,0,0,0,0,0.0262477676139937,0.0262477676139937,0.077711497704188,0,0,1.66666666245874e-09,0,5.39909988684586e-05,0.033775581823455,0.106442678875393,0,0,0,0.0943521144250875,0,0,0,0.339956935390137,0.000998834699845075,0.00176832584831699,0,0,0,0,0,0,0.000761777779941137,0.00105744444779379,0.00503677778200816,0.00090777777086219,0.0627031109068129,2076.37506678169,4.1502521941604,7.63837889597387,0.0704668886874182,0.437076210363387,0.593233328722137,0.000600920002424472,0.766886255926689,0.257454124060637,4932.68220811927,"market",0.361477460076591,0.366925475924314,1
"2655",2655,"Regulating",18,600,"Hectares",74.3,0.000431444474088494,2.00000013137469e-05,2.00000013137469e-05,0.00549200031011626,2.00000013137469e-05,0.00276855571779985,0.0106243338232768,2.00000013137469e-05,2.00000013137469e-05,2.00000013137469e-05,2.00000013137469e-05,0.000143777785382958,2.00000013137469e-05,2.00000013137469e-05,2.00000013137469e-05,2.00000013137469e-05,0.0139340007131169,0.0139340007131169,0.0969952274372594,1.00000006568735e-05,1.00000006568735e-05,6.6666671045823e-06,1.00000006568735e-05,0.00573533364876211,0.0213811123824497,0.0857576703717415,0,0,0,0.00779941274566637,0,0,0,0.134416278557956,0.276116141902346,0.348554422720721,0,0,0,0,0,0,1.72544445118142e-05,2.25755555600497e-05,0.000181968889402924,5.97888893753407e-06,0.00037314222401215,1.2392222028868e-06,0,0,0.192246013959249,0,0.104369386196136,0.0261373773813248,0,0,0,0,2.56666661344853e-08,0,0,0,0,0.0262477676139937,0.0262477676139937,0.077711497704188,0,0,1.66666666245874e-09,0,5.39909988684586e-05,0.033775581823455,0.106442678875393,0,0,0,0.0943521144250875,0,0,0,0.339956935390137,0.000998834699845075,0.00176832584831699,0,0,0,0,0,0,0.000761777779941137,0.00105744444779379,0.00503677778200816,0.00090777777086219,0.0627031109068129,2076.37506678169,4.30811095172371,7.63837889597387,0.0704668886874182,0.437076210363387,0.593233328722137,0.000600920002424472,0.766886255926689,0.257454124060637,42.2801332124509,"nonmarket",0.361477460076591,0.366925475924314,1
"2665",2665,"Regulating",26,2500000,"Hectares",515.61,3.34203345351536,0.000163797112148039,0.000163913054680249,22.2712644659955,0.000175536243393477,15.2464686834294,0.0117310149981874,5.1739132765721e-05,5.82608717314028e-05,4.17391330183423e-05,4.17391330183423e-05,1.14635630785465,0.000132173917613134,0.00011608696228865,3.00000010611257e-05,3.00000010611257e-05,0.000678000031724008,0.000678000031724008,0.00139846383042796,8.47826143043399e-05,0.000117275367623391,0.000135101454561927,7.47826132915772e-05,0.0067572756730363,0.0118580295635052,0.0119690730060741,0,0,0,0.396924810503659,0,0,0,0.439279698645859,6.80741824162634,8.60832622808307,0,0,0,0,0,0,0.101324541160039,0.022367528203934,0.00134183397167732,1.70193650179528e-05,0.000530693334192389,0.00495209001777884,0,0,0.444052912864132,0,0.383291458754436,0.37855136053113,0,0,0,0,9.4849796967903e-05,0,0,0,0,0.108744932492574,0.108744932492574,0.108942940214406,0,0,2.05217391603451e-07,0,0.00173860101505739,0.0976033027206642,0.0280650330928789,0,0,0,0.164868207478471,0,0,0,0.146959811720278,0.188363453491158,0.414934749852235,0,0,0,0,0,0,0.455302962227473,0.237502456846691,0.0389214203017099,0.00424328945575666,0.0798146239696514,7607.14239566904,6.24535066575671,8.93684287385313,0.815784752801282,0.915126222542142,1.66478261920999,0.125581616034861,16.2519489788589,42.0526096955422,2039461.88200321,"nonmarket",23.6209067592957,1.13189786485114,1
"2680",2680,"Provisioning",29,505700,"Hectares",5.58,6.74443944091041,0.193929455612921,0.46318166115107,16.753089697567,6.81144358319916,1.65081222725404,0.223053162725865,4.95967101590773e-05,5.52757224062057e-05,4.08642001365265e-05,2.31667702226443,1.29912353559724,9.21893063796121e-05,1.7959517223607,3.07451445437173,6.0291715026878,0.0113718853239244,0.0113718853239244,0.00822103742930454,7.40411557376226e-05,9.71851908264551e-05,0.137962162707051,7.62304569142554e-05,0.256606185166434,0.226581936755789,0.229117121932254,0,0,0,0.379433131352864,0.632704088743418,0.650354138982876,0,0.385625271910012,4.09465648568707,7.35140946686513,0,0,0,0,0,0.00719509851873695,0.0289513538522609,0.0114732995272336,0.00204394386773495,5.37046091278036e-05,0.000787898354075175,0.102179198256266,4.32921822519145e-09,1.87620578032876e-06,0.796082121915778,0.000618908063616153,0.00198473539862996,0.273534018347783,0,0,0,4.03503210694077e-05,0.00160251590379291,0,0.000427816017062296,0.000271825018999177,0.00287706955555211,0.0319657684628365,0.0319657684628365,0.0205466133768176,0,0,0.0396966342941716,0,0.284905024845011,0.16219225782622,0.0612803337641459,0,0,0,0.182573856965259,0.010259626270268,0.009434479553484,0,0.156393082714086,0.0409787248444471,0.4709584836392,0,0,0,0,0,0.139299545146029,0.293823329394823,0.149858133396021,0.0501728277510768,0.0138826694544577,0.142602492480366,4148.61476417279,1.71918877639322,8.33052976573828,0.789638997622773,0.870598253986744,1.81217284036559,0.0505052987291694,13.4941825835414,48.2371050630836,399320.441097836,"market",22.2606058398473,1.15747003065837,1
"2763",2763,"Provisioning",47,5e+06,"Hectares",13.09,0.421741787912111,0.000143560983683787,0.000148926837005647,13.2151493479263,0.102129541494864,1.1151344430377,0.335697665838033,3.96016278715044e-05,5.02682950510217e-05,3.67073191849092e-05,0.155325226248042,0.0800257351804943,0.000116788621868714,0.0114851631420961,0.121077509295409,0.400796931177744,0.0473468640267875,0.0473468640267875,0.0685863446352688,6.63658567512956e-05,0.000109284557195094,0.210799359209671,5.54878079350512e-05,0.365888440103743,0.442728280990831,0.543139846635059,0,0,0,0.311910160614122,0,0,0,0.261045833131889,1.63950141140116,2.02048657261199,0,0,0,0,0,0.000399063152592757,0.0019905917125215,0.000936373062663332,0.00099677279259934,4.09281981853243e-05,0.00191310441602223,0.000145351342296782,0,0,0.445539135165331,4.70872373297447e-06,0.00335725836438121,0.0793908388967194,0,0,0,7.06802428648211e-06,9.30664963893537e-05,0,2.53608132650021e-06,2.07032278180477e-05,0.00298992684001236,0.0167374867363189,0.0167374867363189,0.0229573053323732,0,0,0.00392976535558216,0,0.00788164742031896,0.148955212192564,0.155570011150062,0,0,0,0.217286880614107,0,0,0,0.163706349020105,0.0235826183445525,0.0529503320129477,0,0,0,0,0,0.00506992995831276,0.037532991439188,0.0201639008214446,0.0280910797787679,0.00988529358491268,0.242161158920408,989.229549496709,2.57184857992181,6.89692640731666,0.342904354503034,0.457526179991712,0.904319508085832,0.00627683333458448,4.23294397775916,17.6851663427875,1714521.77251517,"market",7.51526455133503,0.568250014193526,1
"2765",2765,"Regulating",47,11449110,"Hectares",2.89,0.421741787912111,0.000143560983683787,0.000148926837005647,13.2151493479263,0.102129541494864,1.1151344430377,0.335697665838033,3.96016278715044e-05,5.02682950510217e-05,3.67073191849092e-05,0.155325226248042,0.0800257351804943,0.000116788621868714,0.0114851631420961,0.121077509295409,0.400796931177744,0.0473468640267875,0.0473468640267875,0.0685863446352688,6.63658567512956e-05,0.000109284557195094,0.210799359209671,5.54878079350512e-05,0.365888440103743,0.442728280990831,0.543139846635059,0,0,0,0.311910160614122,0,0,0,0.261045833131889,1.63950141140116,2.02048657261199,0,0,0,0,0,0.000399063152592757,0.0019905917125215,0.000936373062663332,0.00099677279259934,4.09281981853243e-05,0.00191310441602223,0.000145351342296782,0,0,0.445539135165331,4.70872373297447e-06,0.00335725836438121,0.0793908388967194,0,0,0,7.06802428648211e-06,9.30664963893537e-05,0,2.53608132650021e-06,2.07032278180477e-05,0.00298992684001236,0.0167374867363189,0.0167374867363189,0.0229573053323732,0,0,0.00392976535558216,0,0.00788164742031896,0.148955212192564,0.155570011150062,0,0,0,0.217286880614107,0,0,0,0.163706349020105,0.0235826183445525,0.0529503320129477,0,0,0,0,0,0.00506992995831276,0.037532991439188,0.0201639008214446,0.0280910797787679,0.00988529358491268,0.242161158920408,989.229549496709,1.06125650212434,6.89692640731666,0.342904354503034,0.457526179991712,0.904319508085832,0.00627683333458448,4.23294397775916,17.6851663427875,3925949.67418423,"nonmarket",7.51526455133503,0.568250014193526,1
"2767",2767,"Information",28,7150,"Hectares",10.83,0.172224885748439,0.000208024964889767,0.362592116529971,3.74216424994749,0.992982474034795,0.470753076955746,0.369714295405163,2.57219266238869e-05,3.08663118805738e-05,2.71087358113247e-05,0.50723125000279,0.0264707640516847,5.72834253368639e-05,0.0629533899114184,0.436680007604104,0.687413788364208,0.0871433908382536,0.0871433908382536,0.132193393337368,3.29661337858132e-05,6.86488443946258e-05,0.224051394143365,2.72834239615491e-05,0.304260538773222,0.558462183898381,0.799129381924949,0,0,0,0.109738783035142,0.0382378978240821,0.067029032937992,0,0.11352886264225,0.750517284324337,0.646585708821718,0,0,0,0,0,0.000204970778986264,0.000426321489693659,0.000416805602888739,0.00191488620572301,8.55497518044729e-05,0.00180367039082281,0.000543995154144391,7.48663087555065e-10,4.88805703542558e-08,0.433935121320095,0.00335160283371165,0.0894475396161574,0.0306157562145947,0,1.06951871387727e-10,0,0.00044925634802697,0.000257645586664487,0,0.000119657967763882,0.00293058495411479,0.0104094667070068,0.0141963972576666,0.0141963972576666,0.126867303364827,0,4.81283439483299e-10,0.0136097117624507,0,0.00991526447353496,0.0781035025100391,0.253940585046369,0,0,0,0.222261857829575,0.000191587783492415,0.00133761227514116,0,0.303279860744048,0.00922386995736501,0.00795675245809658,0,0,0,0,0,0.00613447648373016,0.013074113691127,0.0128411878512508,0.0416667854331553,0.0164958052619724,0.26065279773702,1857.56283085049,2.3823200610129,7.52702060151136,0.350865166458256,0.544251541047718,1.0828898385923,0.00485220421991896,1.72563756958552,10.0240418760763,2508.68594017653,"nonmarket",4.07829995588457,0.659335515366092,5
"2789",2789,"Provisioning",39,292000,"Hectares",14.02,1.06410712100703,1.96618048270451,2.1388591144544,0.015637285609909,3.88481882468135,0.00096632096770718,0.170310039477854,0.351514834701253,1.05473535310225,1.42802057810025,2.13666216181711,0.221297981009448,2.27943274795608e-05,0.111676804366569,0.880697097630565,0.240494047914731,0.188515687910151,0.188673972785047,0.00358745171076572,0.00148987536579735,0.0450786244712556,0.192299967834792,0.0406955491794053,0.864777251751327,0.415315661557531,1.02124547127455,0,0,0,0.219529192344704,1.57541643829074,2.09846767621248,0.957086565104848,0.091024536780198,0.731824859715586,0.748901187001082,0.000328962903792677,0.000361798415981332,0,0.000760696549087257,0.00179797653262174,0.00523169052401821,7.15401239005621e-05,3.93532568883139e-05,1.88355477511054e-05,0.0006634653237871,0.000118253798547636,0.0821362051500647,0.0858916974182379,0.0509411481153327,0.0088661162181437,0.141166813411176,0.00338058480842426,0.00449330469870932,0.0142183238925235,0.01815801797778,0.00770328561840028,0.0238489506114753,0.0085463849162381,7.48933807254758e-07,0.00516627483918167,0.0394063567179356,0.0195926468767434,0.0562269517323233,0.0730340075321742,0.000216435197196971,0.00104128702439,0.00291785752050866,0.0143375739961339,0.0067300335218511,0.197648595366785,0.0132304806223981,0.150272627370757,0,0,0,0.323296738771514,0.0391084863742137,0.0548666936178465,0.0310991449796217,0.0743333412749498,0.00139921133959403,0.00181716501768391,0.00382334049363912,0.00348608207160819,0,0.0235369311712802,0.0489316424784664,0.107098904883161,0.00154082058671107,0.000883106581749023,0.000539184013139857,0.148518729005512,0.0153571128732886,13866.4021413414,2.64048488160644,9.53722408105372,0.353715854158555,0.525920781375424,1.02917271008869,0.00939257297637593,6.42225045544964,18.627680355713,103285.029414298,"market",8.66306270293342,0.636269781874224,1
